,user_id,sum,last
115613,KTCTUX01019,76,5
115614,HQPJMG12292,95,5
115615,FQXTME07398,71,5
115616,IPRPDI12089,75,5
115617,FPTHAJ26224,48,3
115618,LVDGLN68818,84,4
115619,GPWLOK62664,60,4
115620,BBNQVS79682,77,4
115621,HPAYWI76171,61,3
115622,USBIKX95152,42,2
115623,ZTBYWS91969,72,4
115624,SLSRLF49510,74,3
115625,MFXXCI21668,115,6
115626,FRHRRR42846,115,6
115627,DMTVWA74230,79,4
115628,DPKOSP74404,76,4
115629,YVWMCJ75888,59,4
115630,SXOCLU52638,60,3
115631,RZUKSZ73318,61,3
115632,WMCAYC06951,94,5
115633,SEMPQR13622,24,1
115634,VVITNB95060,51,4
115635,NNNDYQ84050,42,3
115636,JWEKTQ99370,42,5
115637,WSPMTP22725,56,4
115638,IIDUPR78086,88,5
115639,VBPAXU01667,113,8
115640,NBQYRK08591,105,6
115641,DUNDIB68061,96,5
115642,GPFBTZ14475,47,3
115643,JWPFJD92889,66,3
115644,EMFDLU58824,75,5
115645,URRGRP80883,75,7
115646,HNENQY41451,67,4
115647,ZVPJDG95768,53,5
115648,XJQTEX50642,79,4
115649,CRIMCO02615,83,5
115650,MJAWET27662,33,2
115651,IQGZLK57726,87,5
115652,ACHMPZ75966,78,5
115653,RROGTE23750,95,5
115654,VMEUNW10220,89,6
115655,DSYKFC34835,102,6
115656,YGBYXE21590,89,4
115657,UBYBWH03733,95,4
115658,VEENHP45341,67,5
115659,ITRATY93695,39,3
115660,NDMSDH32123,88,5
115661,QMNXQQ89212,63,3
115662,SQWFSQ31894,70,4
115663,QZBEIQ67481,58,4
115664,QFGNIT80134,52,3
115665,GQKANL52262,72,4
115666,QUTJBA44040,141,8
115667,LLBLNR11458,60,3
115668,IWPUJE96571,71,4
115669,KAKWXL14473,54,3
115670,COPHGW11535,55,4
115671,ZGTBPW99469,68,4
115672,SAPOQA27962,50,2
115673,YJVWIP48704,76,6
115674,SKBNVK90058,68,5
115675,RSBVJG52414,43,3
115676,QBCHUV95383,115,6
115677,FREEAQ46642,68,3
115678,ZLPFTD62621,72,4
115679,WCULOV22350,58,2
115680,YAOPQF90941,64,4
115681,RUGMJB56106,65,5
115682,VMEPVN34573,118,7
115683,EGSKAB86270,60,3
115684,XGPFUQ92493,86,6
115685,MGQDKF69574,77,3
115686,FJHQSJ47043,88,6
115687,NUGGSW91809,60,3
115688,TEIMAR88832,60,4
115689,XABUCE89503,50,3
115690,JWOAXF67662,93,6
115691,IUOSTC91819,71,4
115692,JYBHHQ05747,73,4
115693,EMNHWA28078,56,2
115694,GQNDWR88038,74,4
115695,TURHTA22671,72,4
115696,FTJSJE02819,75,4
115697,RFZXVU60514,104,6
115698,JWQZGM96783,107,7
115699,RCCYMR61195,42,2
115700,UENZZF63618,38,2
115701,JBWLYR03377,108,6
115702,SBUUYL55232,96,5
115703,VQVRXE75107,72,4
115704,QLYAGP57862,108,7
115705,HWNHGV21427,93,6
115706,AGPCFN17067,62,4
115707,CPZNEE49283,15,0
115708,COHMWK89515,74,6
115709,ZTSFUR10626,62,5
115710,OCMHHN04192,26,2
115711,QORDPY45134,83,4
115712,HOPEYD46647,45,3
115713,HHCOVC70505,72,4
115714,PLYIOO20920,29,2
115715,BZHYBF50054,38,3
115716,YYXSAP37016,74,6
115717,AFBYHG43077,96,6
115718,CHTGBV90741,44,2
115719,XTZQHW00420,59,3
115720,TNZAKF88704,64,4
115721,XLDMUA30389,42,3
115722,KWMWSN07538,161,9
115723,CHMPXN13540,74,5
115724,KQSQNI92666,119,7
115725,WCBHYU98490,91,6
115726,DYBUOY82364,81,5
115727,KLCNUI97531,65,5
115728,YDNKDV72184,49,4
115729,TKQBKP27121,69,4
115730,STHXRN36220,42,2
115731,VMRDZF80868,88,4
115732,HLFGGO94500,71,4
115733,FCMGCM48815,106,7
115734,NAEATM26837,79,4
115735,XPGOYW89649,56,3
115736,BLPABN43417,15,0
115737,GMBUQX06067,89,5
115738,GZFNLX11927,36,2
115739,QIULJV29794,80,5
115740,EPFOVB65433,68,4
115741,NWFTDB32838,73,4
115742,JLDUPL04311,60,3
115743,LQNLOL84673,43,2
115744,UBOIBI40303,89,5
115745,NBXCFW89705,80,4
115746,BIXZTL32287,55,4
115747,TERSUE44580,52,4
115748,CFZRXM25484,78,5
115749,TAFIWY98910,73,4
115750,XJBUTE74262,108,6
115751,WCWIXS14169,80,5
115752,VKHEGH65718,56,4
115753,DRZDGP31157,48,4
115754,BWQDLR67454,36,2
115755,VAADER28963,55,4
115756,UFJTER97070,59,4
115757,AQJPLB93904,104,5
115758,WXFHGB59935,40,3
115759,VXCYTA08543,54,3
115760,SUCENJ84831,53,5
115761,WSQISH54024,73,3
115762,HNEZFZ98860,23,3
115763,GXEPIS95484,79,5
115764,JUUNJJ93995,72,4
115765,OZFMFK02979,55,4
115766,WEXWLW24862,83,5
115767,QJCCSH14111,71,4
115768,PPCYLY52770,61,3
115769,WOQNAF48036,133,8
115770,XFMZVD75347,67,4
115771,AOLBZS15973,95,5
115772,LPYMQH08929,23,3
115773,QECMBS46744,28,1
115774,EQUBLZ86730,63,3
115775,UWZBFU64709,79,5
115776,BYKJPL95462,33,3
115777,BDCZEY59839,57,3
115778,WUYNLN00579,114,8
115779,XOPQLD13687,91,5
115780,VPTYGH67558,68,4
115781,YDUOCP68274,44,3
115782,EAKFWQ02090,25,4
115783,RQNEIZ23077,36,2
115784,QAVAMG47709,104,5
115785,UFXBON55051,116,6
115786,JSLNLK56389,63,4
115787,RLYEBV77194,49,3
115788,CNOJLN68221,69,4
115789,PDVYWW15290,100,5
115790,IQXMMB78128,25,2
115791,OVICFA35625,75,4
115792,CNOKPY72909,116,7
115793,GHVFPT52857,67,3
115794,LWWFLL28451,46,2
115795,KXEZUW28466,88,5
115796,OIXTWI25373,48,2
115797,GGVPYG97686,45,3
115798,SADOSN24820,74,5
115799,LDPIGD85628,138,8
115800,TMVUIV83638,15,2
115801,SCDHVY59656,36,2
115802,JGWEXU94527,68,5
115803,KHPSRE47457,90,5
115804,PJXTNH43420,80,4
115805,CHANDF11773,41,4
115806,DACVNI72994,53,4
115807,SCMNVW98604,42,3
115808,DVYIWN55277,73,5
115809,CDTHHN29243,63,4
115810,HUFBMY23703,112,7
115811,MRYZEI76256,178,9
115812,PXGOGJ33655,58,4
115813,ZLPCVV64111,79,5
115814,UZURNK91582,54,4
115815,ZDDTCH99686,41,3
115816,UCOTYP13579,64,3
115817,IJOJVJ72488,48,3
115818,UFDXNA13643,145,8
115819,KXCNFC19622,109,7
115820,UJBXLZ70940,71,2
115821,LCNCPM45243,65,4
115822,WEPMMC62959,55,3
115823,VIMUET74072,73,4
115824,TOJVJJ93407,90,5
115825,HSBFEV84031,77,7
115826,UCQHOY27166,84,6
115827,ADJLTB04790,72,4
115828,YMTXCI54173,88,4
115829,ZCURSB02031,48,5
115830,TAAIAR70631,40,4
115831,JXCDXO96749,62,4
115832,WVEZJR88038,58,4
115833,FLRERH72086,57,3
115834,NAGRQG34332,111,7
115835,RCKLXL04524,50,3
115836,QYDYVZ79247,39,3
115837,TORCUP78970,97,5
115838,NLELIN28381,60,3
115839,ERTBHN75005,72,4
115840,ISFOPI86755,103,6
115841,WMKFXF03794,32,1
115842,QLYNAM34320,72,4
115843,NFVRWA26234,57,5
115844,OZXXGD88023,65,3
115845,OPYOCO15519,65,4
115846,GYGMBY52563,57,3
115847,TTKPXT12024,90,6
115848,CPAVQL27611,70,4
115849,AWSQST25333,87,6
115850,MRKNTD11173,136,7
115851,DOIJQT96747,54,3
115852,MYCXHE80224,80,5
115853,IRBXZO27260,73,5
115854,JRRFGS78727,85,5
115855,ZFWPFJ68138,95,5
115856,UWTMDX92378,75,5
115857,XOQXJM22897,90,5
115858,YRFSFV28848,100,6
115859,NESOCH47859,74,6
115860,OATPVO78927,102,6
115861,YUKHGA80288,78,6
115862,OHHCWH38144,51,3
115863,WDOEHF00744,44,1
115864,KDPZBG36227,80,4
115865,APRUKU87211,76,5
115866,NIYRMO99635,89,5
115867,DZSPWN09293,52,4
115868,KUGCZH42686,60,4
115869,JPOYDI95169,37,2
115870,DUMYDV83164,72,4
115871,ITZVOI75211,65,4
115872,RDKVKN44418,34,4
115873,XAURSU25082,62,4
115874,ZNOYAR60590,39,1
115875,IRAXXA38783,105,6
115876,LWRIRB69216,57,5
115877,FKZTNM89130,47,3
115878,SNASYX31338,86,6
115879,QCEVMS23921,86,6
115880,OCQXST48412,47,2
115881,GCTXRF49346,81,4
115882,BDEPRE16375,83,6
115883,NUMOQT02426,68,4
115884,ZXODYR19293,36,2
115885,HQVHSZ18430,118,6
115886,VGGSGT93044,29,4
115887,SIRUHA60438,78,4
115888,AFXFKG73142,87,5
115889,VBYVAQ23549,32,2
115890,DMAJPJ10274,20,2
115891,PRWPYV03713,41,1
115892,SUQLIA35342,36,2
115893,JOBNBB73090,53,4
115894,JLBSDU35157,62,4
115895,KELPWD54338,74,4
115896,IWPPNA21815,63,3
115897,VODBXL86053,77,4
115898,VERQEJ51011,50,2
115899,MJRXCA49851,123,5
115900,XVTRPL92915,97,5
115901,GJEUYV80479,76,5
115902,AYVKJS81103,65,3
115903,UDWALH03005,49,3
115904,UOQGHT41345,79,4
115905,DWXJFT65707,73,5
115906,HFZPJL91720,56,3
115907,GLRASC31396,54,4
115908,AKESJA75206,68,4
115909,LJAIBF49562,53,4
115910,ZBPMDE62823,60,3
115911,OFBLWF37415,83,5
115912,QFGEFC74060,53,2
115913,IKCBKR89370,46,4
115914,FOSKTF09363,96,5
115915,PIHJLP51863,157,9
115916,REKSAQ79107,82,6
115917,GZEEZG62528,54,3
115918,DZCYXY89906,78,5
115919,DOIOSZ12765,70,3
115920,TVCESE03580,40,2
115921,TSVHQW77835,101,6
115922,HTOBVV79535,88,5
115923,OHXOIB37648,49,3
115924,OKLRAI76250,114,7
115925,VFOZMU22686,57,3
115926,JKMKPR46293,100,5
115927,AHIJYV88700,24,1
115928,MPEJID06148,54,3
115929,CKGEVV16443,115,7
115930,AQOWFV83055,42,2
115931,ZALJJU18489,42,2
115932,KDGQHN73918,104,6
115933,SJMUJO21025,158,8
115934,JJXROM03972,150,8
115935,LRFVPY37548,62,3
115936,CNSCAR87177,50,3
115937,HXJABH18444,129,7
115938,KAGRAQ84942,85,6
115939,VJUXSW40499,107,6
115940,QULPKW07944,96,6
115941,LIIPMZ96466,97,7
115942,GGANMZ58643,36,2
115943,VZQZZP01915,72,4
115944,TTSQFF10644,28,2
115945,OAEHFJ56159,54,3
115946,RIYZMI89693,46,2
115947,SDMKGI37588,78,4
115948,ZOGFQA09494,58,3
115949,MAKYRI92463,49,4
115950,STCLKY90121,18,1
115951,OBXDVO99250,36,2
115952,LOUHWL49087,66,4
115953,VJYUSX27069,75,4
115954,CZFJCE73598,36,1
115955,ILFJOF07032,55,4
115956,PIHBFU45352,104,6
115957,EDEJCI20675,123,8
115958,OAGMGX53780,51,2
115959,BTYDMG10124,96,6
115960,ZDHJPX92239,85,7
115961,BWWODL33298,111,6
115962,BJOBBJ22620,68,5
115963,EWLEWR84340,66,4
115964,ZVKOHU75551,122,7
115965,HBYQVV66863,53,5
115966,XEHXQU31236,48,3
115967,ZYFKJL22092,93,5
115968,UJLDAU27097,41,3
115969,ZELUNY09982,72,4
115970,CFQBJD04691,36,2
115971,HSCWFY69339,23,1
115972,WMWKAF70055,76,4
115973,JDEHSU12961,60,3
115974,NUVNMO95585,76,4
115975,PUTIHN74576,60,3
115976,SYSSUA25896,67,5
115977,ARPBEG88754,96,6
115978,MUZTYU37962,79,4
115979,NNLSWK90173,78,5
115980,ONCBNB20283,76,5
115981,IUDNQD79718,73,3
115982,HNTAZI99103,77,5
115983,AKGAFF93094,38,2
115984,GRZHIO28942,54,3
115985,VVGFIO51807,45,3
115986,XHBGEA89563,88,3
115987,LHVQQV15366,125,7
115988,LDBMYJ46897,161,10
115989,FNBZLG51970,42,4
115990,DCTWHE84770,78,4
115991,LKDHPZ70366,56,3
115992,UUQJML54871,75,4
115993,SDXWJW24256,62,5
115994,OFZJEB35156,98,6
115995,JWNANG60953,50,3
115996,USHXJE62322,32,4
115997,DMDMOM89631,56,3
115998,FCWWGQ34090,69,5
115999,PEZBMD38272,81,5
116000,IFDYZZ24870,29,1
116001,PFQEMD19330,89,5
116002,PFXYKG97107,98,5
116003,ZPYBWO18258,90,4
116004,XEMYDG44223,63,4
116005,WGODKE52750,58,3
116006,ASNYNU04906,37,3
116007,TKUPEW35412,79,5
116008,CWCUPN44039,89,6
116009,EUVTGH61329,44,2
116010,DJFNND47586,81,5
116011,WHTRBC46909,85,5
116012,OFXNYC85268,130,7
116013,DQCWON76811,75,5
116014,CRAATS67092,37,2
116015,CSWVVV96636,114,6
116016,OLASBL82067,70,4
116017,CFJHRL79140,42,3
116018,CCZSGN58371,133,8
116019,VUROZC81817,43,2
116020,NGFWKI23745,68,5
116021,XZBXPO90443,31,1
116022,LNQGTT71155,74,4
116023,WXRBHS59563,102,6
116024,FQDOCL35811,69,4
116025,UPENBR27152,58,3
116026,CARUEE86571,89,5
116027,APLFJP60152,60,4
116028,QCXGYN41772,68,3
116029,JIMUDB78087,74,4
116030,DVDEZZ26872,59,3
116031,AMHOHK98030,57,3
116032,IEFYZB35502,91,6
116033,TSSETK66562,70,4
116034,HPJSJI71244,36,3
116035,UOFCZM38366,43,2
116036,FDKAHZ36587,67,5
116037,LSZGXC18352,105,6
116038,AHDBBV20241,85,6
116039,OUOEMT07030,92,6
116040,FCUDFL86057,50,3
116041,GQNFQS29768,64,4
116042,SEZBYJ39426,61,3
116043,IXRPJT72566,80,4
116044,XUAJVT86883,42,2
116045,OYVVKM83262,115,6
116046,GDIPPH86050,57,3
116047,YLZJLV61421,98,5
116048,PDRGAG72681,64,3
116049,VYIHZK48059,68,5
116050,GLSFGJ08962,149,8
116051,XDZPXO43503,86,7
116052,IMFGPM48014,128,8
116053,JZQGXO74185,78,5
116054,LOFLED09571,72,4
116055,WAFPDZ02777,68,4
116056,ZMIYMC82703,64,4
116057,HVXWMI65698,40,2
116058,QKEOMO60162,70,5
116059,EJQGCQ71398,53,3
116060,YBNLEM74596,96,7
116061,HDTUXU09759,10,1
116062,NTNZRM49306,105,6
116063,GABYJO80023,63,5
116064,UOTOCL58218,42,3
116065,EBYNDO14613,90,5
116066,TKCMER49214,60,3
116067,LDUQFE16756,54,3
116068,KUWKHL97627,65,5
116069,PFWNRP29422,51,4
116070,BDCEEG63907,42,3
116071,YNJZWL15430,62,3
116072,BCVXDZ45231,112,7
116073,WRTVWF08611,42,4
116074,GNQUCR91413,74,5
116075,LHDGBG94654,60,3
116076,PHLVNJ61570,72,4
116077,JOBBIK02387,54,3
116078,UMJYFW54551,60,4
116079,CKRLDS02053,97,6
116080,FIHMHO87494,73,4
116081,EMHIXE43264,63,2
116082,SBVZVU18130,125,7
116083,DZOBQD74397,72,4
116084,DSKDCX89529,53,4
116085,DQERKT87398,64,3
116086,EWCRAU26850,82,6
116087,PZBSAP05980,24,1
116088,MUQTIC69464,46,4
116089,KLWPBX06010,80,6
116090,RSYQUM44909,54,4
116091,GQHPTL72596,29,1
116092,EJFMPQ15171,90,5
116093,PNNQQU14084,84,3
116094,BXZLBB90077,75,3
116095,RXLBAF65187,86,6
116096,ZJKUUW68096,59,1
116097,QCODTU99827,65,4
116098,OFCAIG69113,70,5
116099,WKOCRB88749,45,2
116100,ELTCTI25232,107,6
116101,STTVYJ34051,96,6
116102,MYFHBU98509,156,8
116103,EVKURP80221,62,2
116104,ZWYYWO30613,73,4
116105,PYVULO03681,45,4
116106,CBYKQS64498,47,5
116107,RGTAOZ45891,53,2
116108,XQHVDX17862,49,2
116109,SNEJPQ19163,101,6
116110,PHPAUM66511,57,1
116111,ZQGPDQ44137,70,7
116112,BUQKGW13470,57,4
116113,LOPOBL08776,81,5
116114,KQMFDC74235,55,4
116115,DILQBA31456,70,6
116116,JJVXHQ21699,140,8
116117,RXKQPM64389,43,2
116118,TDYHSD22270,104,6
116119,MPZZAP99503,117,7
116120,RKPVUZ65846,68,4
116121,JJFCZL74276,45,2
116122,EKJYUT36974,42,3
116123,KYLWZK90696,75,5
116124,HNFWNK08052,55,4
116125,TAHJOO39090,54,3
116126,RRTEIQ66952,89,5
116127,WSOYMK67622,72,4
116128,NSRUKE17414,42,3
116129,KELYQC29639,82,5
116130,LMIQME47027,84,5
116131,JPKNBF51101,96,6
116132,UACQUF74722,96,5
116133,HEWFBE17262,89,6
116134,QIFYHP02034,79,4
116135,ZSBBSN23094,23,2
116136,HXASLF22483,132,7
116137,QKQQPF29421,42,2
116138,GNCLCI23953,102,6
116139,TMFIAR61349,80,4
116140,QCWVLL30730,90,5
116141,SNPQIS07024,32,4
116142,QDVTSK71856,58,4
116143,MOOOBM88982,85,4
116144,PTFSWL32930,83,5
116145,FGPMEA97991,103,6
116146,SPNVGH40434,44,3
116147,NONBWT81524,54,4
116148,JLRUUX26406,21,1
116149,DPJLHL69071,54,3
116150,GPKSLL43099,30,3
116151,IUOYRC63374,94,5
116152,UFGJVX89595,62,3
116153,KDJCCY72536,59,3
116154,CAVGIF68695,49,2
116155,HDXSOK40831,82,5
116156,GGZROH16224,96,5
116157,HJYNHF54298,79,4
116158,JONKMP50147,84,6
116159,OXDBEF00263,86,6
116160,QUOWNN82111,54,4
116161,TCEXYT46830,47,3
116162,HDBNOY90227,66,5
116163,XPKUKV70977,86,5
116164,CVIWRS93738,51,3
116165,MJORMG77184,29,2
116166,FBPVEL18352,108,6
116167,ULAYBE22586,58,5
116168,YZXJEI07501,89,6
116169,RMJNSK63037,79,5
116170,CANVKR44031,132,7
116171,TMGQES71234,56,3
116172,LKERPS96436,41,3
116173,ESZHWU16502,38,3
116174,ZUIECL56147,66,3
116175,OSUCXC04010,80,4
116176,NROLSY61865,60,3
116177,ETTRJG07060,51,4
116178,AJLMXF46461,42,3
116179,FGRPVQ09539,64,4
116180,PLTCGL88500,94,6
116181,FOJMST90205,89,5
116182,GEWYHQ97174,85,4
116183,ECYMVQ40093,72,4
116184,FBMNTR01915,57,3
116185,OSMOEA62574,62,4
116186,DFPOAI24228,50,2
116187,FBAFBU83216,36,2
116188,YYDYNU72322,76,5
116189,NYGYGY77165,93,5
116190,MDVZQG17971,44,2
116191,KWLVPQ16480,88,5
116192,PHJMNS67692,56,6
116193,PUVPPD35965,75,4
116194,YPECUH73708,71,5
116195,ENAMPO05270,67,4
116196,DENFMJ98456,25,1
116197,GKCQTH75434,99,6
116198,DLJWCB86774,43,3
116199,YRMEGN93492,102,6
116200,SFDSVN91200,49,5
116201,FNXSJI33467,54,3
116202,KGCMIK59781,80,5
116203,GOWEFC46032,70,4
116204,GTLDUC71784,73,3
116205,QATVAW16396,42,3
116206,SQEJSK16962,79,5
116207,MIJLVC22747,55,4
116208,ASQSCZ03436,82,4
116209,ZITEZN32205,85,5
116210,OLWRDB68134,68,5
116211,YOBWKY07290,46,3
116212,RZYXOH80956,44,2
116213,GDUPFP86326,95,5
116214,BVBGHV44216,54,3
116215,DGRHGL60219,91,5
116216,WJKITL59938,61,4
116217,HDXRMF60043,41,4
116218,UFBAQQ73876,71,5
116219,WTBBYD80066,69,6
116220,HWGKUL27184,48,3
116221,YADUDM80387,79,5
116222,FJKHEW95352,42,2
116223,YCDQAV59606,61,3
116224,XWZRGA73049,72,4
116225,OIOFED72137,61,4
116226,OHFVKU95508,85,4
116227,MXOEYZ18011,53,3
116228,TRJWYJ00968,57,4
116229,CSGRUX43289,43,2
116230,KITHPU74770,56,3
116231,UZMLUJ34856,83,5
116232,DPPKUL45090,55,5
116233,MDXSHH54797,97,6
116234,EOLLAK62995,68,3
116235,EZMCSA55692,133,8
116236,TDNVHW00662,50,3
116237,LDHIRE20813,54,3
116238,JTIMVS58901,52,3
116239,PLMNKO85943,80,5
116240,ZOCYSE86915,66,4
116241,DMYUPL98100,30,1
116242,NNUIZJ79272,64,5
116243,YNJYTI27159,81,5
116244,XRAEYP18706,28,2
116245,CAXGHT58725,53,3
116246,IMELOV63606,73,4
116247,HYHJQA02538,51,3
116248,NJNSYJ37303,108,6
116249,WAOETA27758,74,4
116250,ICFYEH84396,52,3
116251,TGYWQF29136,67,5
116252,RZQIFE88118,96,5
116253,VZDZZR04682,135,10
116254,HIHUBY57340,54,3
116255,JVLNBE34451,73,6
116256,CFWCTW81457,72,4
116257,HQCPTO06574,112,6
116258,AJLPJA35146,83,4
116259,BEQOZW57697,72,4
116260,LOIDVU79508,42,4
116261,MCAHQX70283,82,5
116262,KDMZUI02856,82,6
116263,YQPZVL98974,69,4
116264,WFFAAI48146,88,5
116265,ABTFGY25272,60,3
116266,EQIKVW04362,72,4
116267,UFASDF19428,43,2
116268,NEDMXI57308,57,4
116269,LYXRAA41950,92,4
116270,ONJISN57293,133,7
116271,NXCKPA33985,86,5
116272,EWXBHT58554,50,3
116273,MBQAVI49652,101,6
116274,QPDQCR76358,40,2
116275,QZKOKD15482,49,3
116276,WGOUVE14504,77,5
116277,BVQUNO07142,58,4
116278,MTWIBC67239,91,7
116279,MKSMCC40948,84,6
116280,JSBGQY78787,87,5
116281,EKPPJO86806,63,4
116282,QTLIXX30024,102,6
116283,WJDAJS80736,108,6
116284,ZLSNBI20344,77,6
116285,DARTAE37564,78,5
116286,KZBDSQ27940,147,9
116287,EISNAA91824,108,6
116288,UEJVPA93329,48,3
116289,BUQZIM27886,53,3
116290,KDVXII59574,36,2
116291,NBIUZT32186,50,3
116292,FDCQMO37837,85,5
116293,ASRCKF13481,51,3
116294,SUYKXX16762,69,4
116295,FSDMBI49962,54,3
116296,QERKWV62431,109,7
116297,OKPLWC32320,79,6
116298,PAMKDY72894,54,3
116299,UMFCKW54319,76,5
116300,NWNYOJ92851,112,6
116301,BFSUQQ11168,81,6
116302,UANLEP88916,48,3
116303,GNVPTQ80995,90,5
116304,EJGBVT14301,20,2
116305,NKLBCT24188,48,3
116306,ZZSVUU73607,56,4
116307,SCRUUZ03043,48,3
116308,OCDKQC25693,58,3
116309,ACJWEX47990,76,4
116310,IFAVLU67780,61,4
116311,VEMWMJ54907,53,3
116312,ISTLAE69447,40,2
116313,VDUOWE06535,130,8
116314,RRBHVN78350,133,7
116315,NXYIEJ00354,91,6
116316,OOLIFS92951,46,4
116317,VLQANW57608,78,4
116318,PGJUSY34983,61,5
116319,OOEVFI71279,53,3
116320,CFTQAU54082,36,3
116321,MACMUT11812,32,1
116322,AXQVOU18456,71,5
116323,TCGJKL57867,42,1
116324,XWSHKF28514,49,3
116325,RWBIBZ98132,96,6
116326,JWOBKF93687,162,9
116327,GHPZFA02892,55,3
116328,FRMCIA36620,62,3
116329,TXOCZS27401,59,5
116330,JEMWEA48213,74,4
116331,POQMWI50648,94,7
116332,MUABLR62223,99,7
116333,DRILXK51937,40,4
116334,CTENSL25766,57,3
116335,WLMOMR01571,75,5
116336,WKCZEY79427,82,5
116337,CWXMIE82859,89,5
116338,OKJQSX00358,40,1
116339,QAKSDE24082,100,6
116340,TDLPBV00299,79,5
116341,DRUUWW37023,70,3
116342,KXNMND39694,59,4
116343,CASWGU30877,42,2
116344,JMPRFH75023,30,2
116345,KMHWMO39380,55,4
116346,SRGCUJ96781,111,6
116347,CMVVQW48702,43,3
116348,IQKSRA35262,77,4
116349,LEWWAI44669,76,5
116350,OAJXTD58709,60,5
116351,ONNLOW47905,50,4
116352,BAJGWZ09879,81,5
116353,ATXBGB22442,53,4
116354,KQLYZL30758,71,5
116355,FJGDLX75043,30,3
116356,KMLXHX94609,78,4
116357,WJNOXI41453,79,4
116358,DMLZJL62386,92,5
116359,LBQZWT30955,56,4
116360,ZTYUFM96437,72,4
116361,YYIBGZ80743,89,5
116362,FVEJOR77889,84,4
116363,GPFCDV78350,54,3
116364,JBFDDZ57092,67,4
116365,GBVFHD32218,70,5
116366,RWPIHK72841,90,5
116367,ZVVLZV26499,48,3
116368,LECPNJ94330,54,4
116369,SBDULR76429,136,7
116370,HUDCKD11707,74,5
116371,XLDMYX97072,79,4
116372,GCAWDV94663,79,4
116373,ZYADCL74702,73,7
116374,GEUSHV52155,61,4
116375,WBRVCW24340,62,4
116376,HOAYTS32321,39,2
116377,UDRCWH65595,29,3
116378,ASADLA37809,84,4
116379,VMLOSA24280,80,5
116380,VFBKGM09405,43,3
116381,ZLTDTW32500,19,1
116382,MLPYMY31720,62,4
116383,SHYCUT67451,33,1
116384,ECBKZO32916,67,4
116385,NBGFTC40910,97,5
116386,AOBTXP29836,64,4
116387,GFBGTA39993,51,4
116388,SMYUKZ17059,92,5
116389,SONYDA57632,68,4
116390,AEWYGI77544,51,4
116391,FVKABJ75452,26,3
116392,GPHZNL76529,90,5
116393,YHNWQX32176,79,5
116394,KQYNII30159,35,2
116395,MSQRKH83305,54,3
116396,KINLLF31163,56,5
116397,IRQGRA00938,64,4
116398,FQPOCP39478,82,5
116399,GLPEHL59680,63,5
116400,LFYGLT46030,85,5
116401,BMWOGU47756,59,4
116402,DFIPTG16972,42,2
116403,CYZWMP20182,60,3
116404,VUKZFA89736,44,4
116405,YIBNWU40288,67,4
116406,SFCRBF24711,102,7
116407,QPOJRC60182,63,2
116408,AHXBYG92472,84,6
116409,OSEFKJ33545,36,2
116410,TGJQHH24762,59,3
116411,UNXLGC01046,78,4
116412,NBFOAC15590,36,2
116413,ECQFFD75372,97,5
116414,FUZZYW87997,27,1
116415,GEMAEE29642,54,3
116416,PDYOPS13083,93,6
116417,KGKCXI90524,96,6
116418,TDAJPP42007,120,8
116419,LADLVH74464,36,2
116420,JNQYQS89947,67,4
116421,ARGDFQ25789,50,4
116422,HMCCWZ63889,47,5
116423,NZPUIY24470,72,4
116424,MHYRNV17801,84,6
116425,YRBRCU66879,74,5
116426,MQLRWA35009,44,4
116427,CCIYGB87867,36,3
116428,VSBFAV50183,34,3
116429,KJVKMV86319,47,3
116430,TCLGUO69196,39,3
116431,PGPEYY12841,42,2
116432,ZTVJUD00460,55,4
116433,PORFKH76095,37,3
116434,CAAXVS16628,109,6
116435,MLBURY34274,134,9
116436,IALBRZ28155,79,4
116437,WNQTGK94184,72,5
116438,IMKEXQ27660,95,6
116439,POSUWV79371,80,4
116440,RHMWUH89684,56,3
116441,EQAIPI27279,53,4
116442,YZKNLG57712,37,2
116443,GRWUID75574,67,5
116444,UCTJGH13469,82,6
116445,BWPNDT74140,105,6
116446,UCACHO30135,48,2
116447,DOCHKC32774,56,4
116448,GGYALV30395,61,4
116449,OWYCHG49158,145,8
116450,XCFUTA62658,85,5
116451,XACVEB52066,67,4
116452,VOSXIE80198,65,5
116453,KEVLGO20429,94,6
116454,WTYGWA04881,82,5
116455,WKUSTA69413,74,5
116456,DONGJM74953,54,5
116457,OGKSRY90959,74,3
116458,PKFPAO88213,80,5
116459,CEPPTO81805,59,4
116460,WSZMIQ09953,73,6
116461,TIFHPZ76633,108,6
116462,PGHGKT98102,69,4
116463,PONYGO91715,76,4
116464,PGMSJO66290,72,5
116465,NKLCEW68762,61,4
116466,UKBRKK34106,94,5
116467,XPXCJV31862,70,3
116468,GGBCPW96401,103,7
116469,TXWARA94645,19,1
116470,EJRFII16424,103,5
116471,CXFKSX68549,145,8
116472,OWBSAK34139,86,6
116473,HORGHU40980,81,6
116474,FXXWXD83416,115,6
116475,LRQSML17128,38,3
116476,NRJYYB49610,126,7
116477,HHXSSC34170,42,4
116478,YIDOXT78730,38,2
116479,UPDWZU56989,92,5
116480,GJPANX86768,126,7
116481,GFTGMX45090,76,5
116482,WRCMSG25067,72,4
116483,YZSKHF38423,73,4
116484,YMKMKH49879,40,2
116485,ZZXBHD31878,38,3
116486,GSIHUY19074,79,4
116487,MDHORC04640,45,2
